bus,tech,gid,year,level,latitude,longitude,area,baskv,bus_name,ord,isbb,isei,islf,ispoi,iso
218304,Solar,718,2051,10.0,40.4564,-74.4768,231,230.0,BRUNSWCK,6,0,0.0,0,0,PJM
218307,Wind,1001,2031,27.0,40.6564,-74.2856,231,230.0,ALDENE_2,6,0,0.0,0,0,PJM
218307,Wind,1001,2036,27.0,40.6564,-74.2856,231,230.0,ALDENE_2,6,0,0.0,0,0,PJM
218307,Wind,1001,2051,27.0,40.6564,-74.2856,231,230.0,ALDENE_2,6,0,0.0,0,0,PJM
218339,Wind,1002,2031,10.15,40.3493,-74.5504,231,230.0,DEVILSB_1,6,0,0.0,0,0,PJM
218339,Wind,1002,2036,10.15,40.3493,-74.5504,231,230.0,DEVILSB_1,6,0,0.0,0,0,PJM
218339,Wind,1002,2051,10.15,40.3493,-74.5504,231,230.0,DEVILSB_1,6,0,0.0,0,0,PJM
218469,CoalST,245,2036,725.0,40.5324,-74.346,231,230.0,METUCHEN,6,0,0.0,0,0,PJM
218469,CoalST,245,2051,725.0,40.5324,-74.346,231,230.0,METUCHEN,6,0,0.0,0,0,PJM
219102,Solar,722,2031,18.79,40.0751,-74.8743,231,230.0,BURLING,6,0,0.0,0,0,PJM
219102,Solar,722,2036,18.79,40.0751,-74.8743,231,230.0,BURLING,6,0,0.0,0,0,PJM
219102,Solar,722,2051,18.79,40.0751,-74.8743,231,230.0,BURLING,6,0,0.0,0,0,PJM
219102,Wind,1004,2031,29.0,40.0751,-74.8743,231,230.0,BURLING,6,0,0.0,0,0,PJM
219102,Wind,1004,2036,29.0,40.0751,-74.8743,231,230.0,BURLING,6,0,0.0,0,0,PJM
219102,Wind,1004,2051,29.0,40.0751,-74.8743,231,230.0,BURLING,6,0,0.0,0,0,PJM
219110,Solar,723,2031,19.6,39.8891,-75.0983,231,230.0,GLOUCSTR,6,0,0.0,0,0,PJM
219110,Solar,723,2036,19.6,39.8891,-75.0983,231,230.0,GLOUCSTR,6,0,0.0,0,0,PJM
219110,Solar,723,2051,19.6,39.8891,-75.0983,231,230.0,GLOUCSTR,6,0,0.0,0,0,PJM
219112,Wind,1006,2031,12.0,39.9506,-74.8101,231,230.0,LUMBRTN,6,0,0.0,0,0,PJM
219112,Wind,1006,2036,12.0,39.9506,-74.8101,231,230.0,LUMBRTN,6,0,0.0,0,0,PJM
219112,Wind,1006,2051,12.0,39.9506,-74.8101,231,230.0,LUMBRTN,6,0,0.0,0,0,PJM
220960,CoalST,246,2051,638.9,39.1784,-76.529,232,230.0,BRANDN.S,6,0,0.0,0,0,PJM
223938,CoalST,247,2051,180.5,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
223938,Solar,730,2031,167.9,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
223938,Solar,730,2036,167.9,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
223938,Solar,730,2051,167.9,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
223938,Wind,1014,2031,20.0,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
223938,Wind,1014,2036,20.0,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
223938,Wind,1014,2051,20.0,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
223988,CoalST,248,2051,613.3,38.3597,-76.9637,233,230.0,MORGT230,6,0,0.0,0,0,PJM
223988,Solar,731,2031,62.5,38.3597,-76.9637,233,230.0,MORGT230,6,0,0.0,0,0,PJM
223988,Solar,731,2036,62.5,38.3597,-76.9637,233,230.0,MORGT230,6,0,0.0,0,0,PJM
223988,Solar,731,2051,62.5,38.3597,-76.9637,233,230.0,MORGT230,6,0,0.0,0,0,PJM
227900,Solar,733,2031,29.6,39.4283378,-74.6205243,234,230.0,CARDIFF,6,0,0.0,0,1,PJM
227900,Solar,733,2036,29.6,39.4283378,-74.6205243,234,230.0,CARDIFF,6,0,0.0,0,1,PJM
227900,Solar,733,2051,29.6,39.4283378,-74.6205243,234,230.0,CARDIFF,6,0,0.0,0,1,PJM
228311,Solar,734,2031,32.7,39.694,-75.4852,234,230.0,CHAMBERS,6,0,0.0,0,0,PJM
228311,Solar,734,2036,32.7,39.694,-75.4852,234,230.0,CHAMBERS,6,0,0.0,0,0,PJM
228311,Solar,734,2051,32.7,39.694,-75.4852,234,230.0,CHAMBERS,6,0,0.0,0,0,PJM
228311,Wind,1016,2031,41.2,39.694,-75.4852,234,230.0,CHAMBERS,6,0,0.0,0,0,PJM
228311,Wind,1016,2036,41.2,39.694,-75.4852,234,230.0,CHAMBERS,6,0,0.0,0,0,PJM
228311,Wind,1016,2051,41.2,39.694,-75.4852,234,230.0,CHAMBERS,6,0,0.0,0,0,PJM
231001,Wind,1017,2031,536.0,39.74,-75.5094,235,230.0,EDGEMR 5,6,0,0.0,0,0,PJM
231001,Wind,1017,2036,536.0,39.74,-75.5094,235,230.0,EDGEMR 5,6,0,0.0,0,0,PJM
231001,Wind,1017,2051,536.0,39.74,-75.5094,235,230.0,EDGEMR 5,6,0,0.0,0,0,PJM
231004,Wind,1018,2031,29.8,39.6076,-75.6251,235,230.0,RL_230,6,0,0.0,0,0,PJM
231004,Wind,1018,2036,29.8,39.6076,-75.6251,235,230.0,RL_230,6,0,0.0,0,0,PJM
231004,Wind,1018,2051,29.8,39.6076,-75.6251,235,230.0,RL_230,6,0,0.0,0,0,PJM
232003,Wind,1019,2031,16.0,39.203,-75.4693,235,230.0,CARTANZA,6,0,0.0,0,0,PJM
232003,Wind,1019,2036,16.0,39.203,-75.4693,235,230.0,CARTANZA,6,0,0.0,0,0,PJM
232003,Wind,1019,2051,16.0,39.203,-75.4693,235,230.0,CARTANZA,6,0,0.0,0,0,PJM
232006,Wind,1020,2031,320.58,38.5858,-75.2392,235,230.0,INDRIV 4,6,0,0.0,0,1,PJM
232006,Wind,1020,2036,320.58,38.5858,-75.2392,235,230.0,INDRIV 4,6,0,0.0,0,1,PJM
232006,Wind,1020,2051,320.58,38.5858,-75.2392,235,230.0,INDRIV 4,6,0,0.0,0,1,PJM
235107,CoalST,249,2051,1961.4,39.5564822020462,-80.3285131984548,201,500.0,01HARRSN,6,0,0.0,0,0,PJM
235110,Solar,741,2031,10.0,39.05797,-78.25428,201,500.0,01MDWBRK,6,0,0.0,0,0,PJM
235110,Solar,741,2036,10.0,39.05797,-78.25428,201,500.0,01MDWBRK,6,0,0.0,0,0,PJM
235110,Solar,741,2051,10.0,39.05797,-78.25428,201,500.0,01MDWBRK,6,0,0.0,0,0,PJM
235111,CoalST,250,2051,1374.7,39.74054,-80.03274,201,500.0,01 502 J,6,0,0.0,0,0,PJM
235334,CoalST,251,2051,575.0,39.3054,-80.3389,201,138.0,01GLENFL,6,0,0.0,0,0,PJM
238551,CoalST,252,2051,672.1,41.5623831033015,-82.0666168618559,202,345.0,02AVON,6,0,0.0,0,0,PJM
238731,Wind,1038,2031,18.0,41.4239,-81.756,202,345.0,02FOX,6,0,0.0,0,0,PJM
238731,Wind,1038,2036,18.0,41.4239,-81.756,202,345.0,02FOX,6,0,0.0,0,0,PJM
238731,Wind,1038,2051,18.0,41.4239,-81.756,202,345.0,02FOX,6,0,0.0,0,0,PJM
238889,Wind,1040,2031,92.2,41.4742,-83.4551,202,345.0,02LEMOYN,6,0,0.0,0,0,PJM
238889,Wind,1040,2036,92.2,41.4742,-83.4551,202,345.0,02LEMOYN,6,0,0.0,0,0,PJM
238889,Wind,1040,2051,92.2,41.4742,-83.4551,202,345.0,02LEMOYN,6,0,0.0,0,0,PJM
238961,Wind,1041,2031,37.0,41.4745,-83.9242,202,345.0,02MIDWAY,6,0,0.0,0,0,PJM
238961,Wind,1041,2036,37.0,41.4745,-83.9242,202,345.0,02MIDWAY,6,0,0.0,0,0,PJM
238961,Wind,1041,2051,37.0,41.4745,-83.9242,202,345.0,02MIDWAY,6,0,0.0,0,0,PJM
242508,CoalST,253,2051,800.0,38.47328,-81.8228,205,765.0,05AMOS,6,0,0.0,0,0,PJM
242512,Solar,766,2031,80.0,37.37558,-79.8933,205,765.0,05CLOVRD,6,0,0.0,0,0,PJM
242512,Solar,766,2036,80.0,37.37558,-79.8933,205,765.0,05CLOVRD,6,0,0.0,0,0,PJM
242512,Solar,766,2051,80.0,37.37558,-79.8933,205,765.0,05CLOVRD,6,0,0.0,0,0,PJM
242522,CoalST,254,2051,800.0,38.47328,-81.8228,205,345.0,05AMOS,6,0,0.0,0,0,PJM
242802,CoalST,256,2051,60.0,37.0403,-79.5326,205,138.0,05SMITHMTN,6,0,0.0,0,0,PJM
242925,CoalST,257,2051,800.0,39.83345,-80.806,205,765.0,05KAMMER,6,0,0.0,0,0,PJM
242935,Wind,1065,2031,68.4,40.8014,-84.029,205,345.0,05E LIMA,6,0,0.0,0,0,PJM
242935,Wind,1065,2036,68.4,40.8014,-84.029,205,345.0,05E LIMA,6,0,0.0,0,0,PJM
242935,Wind,1065,2051,68.4,40.8014,-84.029,205,345.0,05E LIMA,6,0,0.0,0,0,PJM
242946,CoalST,258,2051,585.0,40.2548,-80.6469,205,345.0,05TIDD,6,0,0.0,0,0,PJM
243039,Wind,1070,2031,200.0,41.0318,-83.1275,205,138.0,05MELMOR,6,0,0.0,0,0,PJM
243039,Wind,1070,2036,200.0,41.0318,-83.1275,205,138.0,05MELMOR,6,0,0.0,0,0,PJM
243039,Wind,1070,2051,200.0,41.0318,-83.1275,205,138.0,05MELMOR,6,0,0.0,0,0,PJM
243130,Wind,1071,2031,200.0,41.144,-83.1277,205,138.0,05TIFFIN,6,0,0.0,0,0,PJM
243130,Wind,1071,2036,200.0,41.144,-83.1277,205,138.0,05TIFFIN,6,0,0.0,0,0,PJM
243130,Wind,1071,2051,200.0,41.144,-83.1277,205,138.0,05TIFFIN,6,0,0.0,0,0,PJM
243212,Wind,1077,2031,10.7,42.1889,-86.3342,205,345.0,05BENTON,6,0,0.0,0,0,PJM
243212,Wind,1077,2036,10.7,42.1889,-86.3342,205,345.0,05BENTON,6,0,0.0,0,0,PJM
243212,Wind,1077,2051,10.7,42.1889,-86.3342,205,345.0,05BENTON,6,0,0.0,0,0,PJM
243347,CoalST,259,2051,585.0,40.2548,-80.6474,205,138.0,05TIDD 3-4,6,0,0.0,0,0,PJM
243902,Solar,801,2031,20.0,40.631,-83.7942,205,345.0,05HARDIN SS,6,0,0.0,0,0,PJM
243902,Solar,801,2036,20.0,40.631,-83.7942,205,345.0,05HARDIN SS,6,0,0.0,0,0,PJM
243902,Solar,801,2051,20.0,40.631,-83.7942,205,345.0,05HARDIN SS,6,0,0.0,0,0,PJM
246108,CoalST,260,2051,800.0,39.84,-80.8191,205,138.0,05KAMMER24,6,0,0.0,0,0,PJM
246946,Solar,803,2031,150.48,39.1124,-83.7421,205,138.0,05WLDCAT,6,0,0.0,0,0,PJM
246946,Solar,803,2036,150.48,39.1124,-83.7421,205,138.0,05WLDCAT,6,0,0.0,0,0,PJM
246946,Solar,803,2051,150.48,39.1124,-83.7421,205,138.0,05WLDCAT,6,0,0.0,0,0,PJM
248000,CoalST,261,2036,1348.2,38.7363,-85.4234,206,345.0,06CLIFTY,6,0,0.0,0,0,PJM
248000,CoalST,261,2051,1348.2,38.7363,-85.4234,206,345.0,06CLIFTY,6,0,0.0,0,0,PJM
248005,CoalST,262,2051,981.0,38.9123,-82.1309,206,345.0,06KYGER,6,0,0.0,0,0,PJM
249565,CoalST,263,2036,600.0,38.9054,-84.8527,212,345.0,08EBEND,6,0,0.0,0,0,PJM
249565,CoalST,263,2051,600.0,38.9054,-84.8527,212,345.0,08EBEND,6,0,0.0,0,0,PJM
249567,CoalST,264,2036,420.99379837614663,39.1128,-84.8058,212,345.0,08M.FORT,6,0,0.0,0,0,PJM
249567,CoalST,264,2051,1020.0,39.1128,-84.8058,212,345.0,08M.FORT,6,0,0.0,0,0,PJM
249578,Solar,810,2031,76.0,39.1354,-83.9407,212,345.0,08HILCRT,6,0,0.0,0,0,PJM
249578,Solar,810,2036,76.0,39.1354,-83.9407,212,345.0,08HILCRT,6,0,0.0,0,0,PJM
249578,Solar,810,2051,76.0,39.1354,-83.9407,212,345.0,08HILCRT,6,0,0.0,0,0,PJM
253079,Solar,812,2031,69.6,39.5968,-84.0978,209,345.0,09SUGRCK,6,0,0.0,0,0,PJM
253079,Solar,812,2036,69.6,39.5968,-84.0978,209,345.0,09SUGRCK,6,0,0.0,0,0,PJM
253079,Solar,812,2051,69.6,39.5968,-84.0978,209,345.0,09SUGRCK,6,0,0.0,0,0,PJM
253100,Solar,813,2031,200.4,39.5562,-83.1787,209,345.0,09ATLNTA,6,0,0.0,0,0,PJM
253100,Solar,813,2036,200.4,39.5562,-83.1787,209,345.0,09ATLNTA,6,0,0.0,0,0,PJM
253100,Solar,813,2051,200.4,39.5562,-83.1787,209,345.0,09ATLNTA,6,0,0.0,0,0,PJM
253310,Solar,814,2031,402.96,39.2008,-83.832,209,345.0,AC1-085 POI,6,0,0.0,0,0,PJM
253310,Solar,814,2036,402.96,39.2008,-83.832,209,345.0,AC1-085 POI,6,0,0.0,0,0,PJM
253310,Solar,814,2051,402.96,39.2008,-83.832,209,345.0,AC1-085 POI,6,0,0.0,0,0,PJM
253931,Wind,1114,2031,20.0,40.5078,-80.3053,215,345.0,15CLINTN,6,0,0.0,0,0,PJM
253931,Wind,1114,2036,20.0,40.5078,-80.3053,215,345.0,15CLINTN,6,0,0.0,0,0,PJM
253931,Wind,1114,2051,20.0,40.5078,-80.3053,215,345.0,15CLINTN,6,0,0.0,0,0,PJM
254064,CoalST,266,2051,466.6790334160285,40.5375,-79.7917,215,138.0,15CHESWK,6,0,0.0,0,0,PJM
270162,CoalST,267,2051,1882.0,40.0269,-81.4452,205,765.0,AB2-067 TAP,6,0,0.0,0,0,PJM
304015,CoalST,268,2051,727.0,36.52748,-78.8907,340,500.0,8MAYO 500 TT,6,0,0.0,0,0,DUKE
304024,CoalST,270,2051,2070.075,36.4833,-79.0731,340,230.0,6ROXSEP230 T,6,0,0.0,0,0,DUKE
304035,Solar,826,2031,46.714,34.2818229100001,-77.98395034,340,115.0,3SUTTON115 T,6,0,0.0,0,0,DUKE
304035,Solar,826,2036,46.714,34.2818229100001,-77.98395034,340,115.0,3SUTTON115 T,6,0,0.0,0,0,DUKE
304035,Solar,826,2051,46.714,34.2818229100001,-77.98395034,340,115.0,3SUTTON115 T,6,0,0.0,0,0,DUKE
309057,Solar,853,2031,40.0,35.385095934,-80.8843321049999,342,500.0,8GODBEYRTRT,6,0,0.0,0,0,DUKE
309057,Solar,853,2036,40.0,35.385095934,-80.8843321049999,342,500.0,8GODBEYRTRT,6,0,0.0,0,0,DUKE
309057,Solar,853,2051,40.0,35.385095934,-80.8843321049999,342,500.0,8GODBEYRTRT,6,0,0.0,0,0,DUKE
314481,Wind,1155,2031,112.66,36.7714,-76.0923,345,230.0,6LANDSTN,6,0,0.0,0,1,PJM
314481,Wind,1155,2036,112.66,36.7714,-76.0923,345,230.0,6LANDSTN,6,0,0.0,0,1,PJM
314481,Wind,1155,2051,112.66,36.7714,-76.0923,345,230.0,6LANDSTN,6,0,0.0,0,1,PJM
314900,Wind,1159,2031,20.0,38.6479819791532,-77.7516314114516,345,500.0,8BRISTER,6,0,0.0,0,0,PJM
314900,Wind,1159,2036,20.0,38.6479819791532,-77.7516314114516,345,500.0,8BRISTER,6,0,0.0,0,0,PJM
314900,Wind,1159,2051,20.0,38.6479819791532,-77.7516314114516,345,500.0,8BRISTER,6,0,0.0,0,0,PJM
314901,CoalST,274,2051,3025.0,38.2091578245248,-79.8002185228444,345,500.0,8BATH CO,6,0,0.0,0,0,PJM
314903,CoalST,275,2036,150.57492756791748,37.437,-77.15869,345,500.0,8CHCKAHM,6,0,0.0,0,0,PJM
314903,CoalST,275,2051,1695.0,37.437,-77.15869,345,500.0,8CHCKAHM,6,0,0.0,0,0,PJM
314927,Wind,1170,2031,20.0,36.762979041,-76.3547147579999,345,500.0,8YADKIN,6,0,0.0,0,0,PJM
314927,Wind,1170,2036,20.0,36.762979041,-76.3547147579999,345,500.0,8YADKIN,6,0,0.0,0,0,PJM
314927,Wind,1170,2051,20.0,36.762979041,-76.3547147579999,345,500.0,8YADKIN,6,0,0.0,0,0,PJM
314929,CoalST,276,2051,526.7,38.968529352,-78.1774633579999,345,500.0,8FRONT ROYAL,6,0,0.0,0,0,PJM
314935,CoalST,277,2036,563.0,36.7633,-77.7096,345,500.0,8HERITAGE,6,0,0.0,0,0,PJM
314935,CoalST,277,2051,563.0,36.7633,-77.7096,345,500.0,8HERITAGE,6,0,0.0,0,0,PJM
314940,CoalST,278,2036,629.0,36.8979026870001,-76.897840941,345,500.0,8ROGERS RD,6,0,0.0,0,0,PJM
314940,CoalST,278,2051,629.0,36.8979026870001,-76.897840941,345,500.0,8ROGERS RD,6,0,0.0,0,0,PJM
314941,CoalST,279,2051,1120.0,39.296426432,-77.514762,345,500.0,8BISMARK,6,0,0.0,0,0,PJM
314941,Wind,1177,2031,366.5,39.296426432,-77.514762,345,500.0,8BISMARK,6,0,0.0,0,0,PJM
314941,Wind,1177,2036,366.5,39.296426432,-77.514762,345,500.0,8BISMARK,6,0,0.0,0,0,PJM
314941,Wind,1177,2051,366.5,39.296426432,-77.514762,345,500.0,8BISMARK,6,0,0.0,0,0,PJM
342715,CoalST,280,2051,307.3003912078125,36.9989,-84.5897,320,161.0,5COOPER1,6,0,0.0,0,0,PJM
342838,CoalST,281,2036,1093.650424277488,38.7009,-83.8143,320,345.0,7SPURLOCK,6,0,0.0,0,0,PJM
342838,CoalST,281,2051,1181.5915757195883,38.7009,-83.8143,320,345.0,7SPURLOCK,6,0,0.0,0,0,PJM
371402,Wind,1187,2031,130.36,32.3594,-81.1242,343,230.0,6JASPER2!,6,0,0.0,0,0,DUKE
371402,Wind,1187,2036,130.36,32.3594,-81.1242,343,230.0,6JASPER2!,6,0,0.0,0,0,DUKE
371402,Wind,1187,2051,130.36,32.3594,-81.1242,343,230.0,6JASPER2!,6,0,0.0,0,0,DUKE
